Note	Frequency (79911 in total)
ccm	1
certainly	1
cetainly	1
challenge	1
cheecky	1
chess	1
choiiiiiceeeee	1
chonker	1
choose	1
chose	1
chosing	1
christele	1
christmas	1
ck	1
close	1
clueable	1
cm's	1
color>	1
colors	1
common	1
completed	1
completely	1
compromise	1
conflicting	1
confuse	1
consequences	1
contextmaster	1
continue	1
contrary	1
conversations	1
copy	1
correctly	1
cory	1
costed	1
could've	1
couldnt	1
counted	1
counting	1
coyldve	1
crap	1
crazy	1
created	1
creative	1
crit	1
crossed	1
cute	1
cutting	1
cynas	1
d23	1
d234	1
d24	1
d245	1
d35	1
d3e>	1
d4]	1
danger	1
daniiiiiiiiiiiiii	1
dark	1
darth	1
dat	1
day	1
dc4	1
dd	1
de	1
dead	1
deal	1
dear	1
debatable	1
debate	1
decked	1
deep	1
deeper	1
defered	1
delaying	1
delays	1
deliberately	1
denied	1
depends	1
derek	1
descarte	1
desperados	1
dg2	1
di	1
di5	1
dice	1
die	1
diiiiiiscaaaaaaaarrrrrddddddd	1
dilemma	1
direct	1
dis	1
disambiguity	1
discar	1
discharges	1
dj	1
dmoney's	1
dobi's	1
doenst	1
doge	1
doin	1
don'	1
doopsie	1
draws	1
drugs	1
duck	1
dudes	1
duke	1
dup	1
dupes	1
duppicating	1
e--	1
e>	1
earlier	1
easy	1
ebin	1
effet	1
efficiency	1
eiughiurgiuergiuerzgyuertiuaertn	1
el	1
emilyyyy	1
empathy	1
ends	1
equal	1
erased	1
ergo	1
es	1
especially	1
every	1
evils	1
exact	1
example	1
exciting	1
excuse	1
exist	1
expected	1
expects	1
explanation	1
eyes	1
ez	1
eza	1
f'ed	1
f***	1
f24	1
f2>	1
f3	1
fabulous	1
face	1
fail	1
faire	1
fancy	1
farted	1
fat	1
fatality	1
feelsbadman	1
figured	1
final	1
finessable	1
finest	1
fingers	1
finish	1
finness	1
fiora	1
fives	1
fixclue	1
fixes	1
fixmyself	1
fixxxxxx	1
flew	1
floriman	1
flush	1
fml	1
follow	1
forces	1
forcing	1
foresaw	1
four	1
fours	1
fresh	1
front	1
frosty's	1
ft	1
fucking	1
fuckme	1
fudge	1
fulltrust	1
fully	1
fuuuuu	1
fuuuuuuuuuuuuuuuuuuuuuuuuuuuu	1
g%	1
g-m	1
g-p	1
g-r	1
g-y	1
g1-	1
g1-->	1
g1-2-3-4-5	1
g1-gs	1
g1-m2	1
g1234	1
g124	1
g13	1
g15	1
g15s	1
g1e>	1
g1s	1
g1s5	1
g2-->	1
g2->	1
g2-g3	1
g2-m1	1
g2-m3	1
g2-p2	1
g2-y2	1
g21	1
g22	1
g235	1
g2435	1
g245	1
g24e>	1
g25	1
g3-	1
g3-->	1
g3-4-5	1
g3-m2	1
g3-m3	1
g3-m4	1
g3-p4	1
g3-turn	1
g3?-->	1
g3e-->	1
g3e>?	1
g4-5	1
g4-p4	1
g4-r4	1
g42	1
g44	1
g4>	1
g4?]	1
g4f	1
g51s	1
g5e--->???	1
g?[5]	1
gambling	1
gang	1
gbm	1
gbm1	1
gbp	1
gbpr	1
gbw	1
gd'd?	1
gd]	1
generally	1
generates	1
gentleman's?	1
gettung	1
gg	1
gi	1
gi3	1
girls	1
gk3	1
gkt	1
glups	1
gmb	1
go1	1
go2	1
goal	1
goes	1
good?)	1
goood	1
goooood	1
gp1	1
gp5	1
gpi	1
gr2	1
gr3	1
gr4	1
grrrrrrrr	1
grw	1
gry5	1
gs15	1
gs5	1
gtp	1
guys	1
gw3	1
gw4	1
gwb2	1
gy2	1
gy3	1
gyb	1
gyr	1
ha	1
haber	1
haha	1
hahahahah	1
hakha	1
hanab	1
hanabi's	1
happen	1
happily	1
happy	1
harri	1
hasnt	1
hating	1
hear	1
hecho	1
heeeeereee	1
herd	1
higer	1
higher	1
hihi	1
hihihi	1
himself	1
hmmm	1
hold	1
hoodie	1
hoooole	1
hopeful	1
hopium	1
horrendous	1
horribly	1
https://www.youtube.com/watch?v=68ugkg9repc	1
hugging	1
hy	1
hypo	1
i'll	1
i1245	1
i14	1
i2-b2	1
i235	1
i2435	1
i25	1
i2?-->	1
i2]	1
i2e?>	1
i3-i4	1
i4e>	1
i6]	1
ia	1
ia2	1
iam	1
ib3	1
ic2	1
ici	1
identity	1
idscard	1
ignitions	1
ignoring	1
illegalllll	1
illegally	1
im2	1
im3	1
immeadiately	1
imposing	1
impossible	1
imposter	1
in4	1
inavertly	1
incoming	1
indego	1
indego's	1
infamous	1
inner	1
innocent	1
insanely	1
insta	1
instructions	1
intead	1
intended	1
intervention	1
inversions	1
invert	1
inverted	1
io3	1
ir	1
ir2	1
ir5	1
irb	1
isnot	1
it;	1
it]	1
itttttt	1
iy	1
iy3	1
iyr4	1
jaaaaaaaaaack	1
jacks	1
jail	1
jeff;	1
jerryyyy	1
jhonny	1
jsuta	1
ju	1
jugar	1
justifiable	1
k13	1
k134	1
k2-k5	1
k235	1
k3-k4	1
k32	1
k34]	1
k35	1
k3e>	1
k4>	1
kacasey	1
karma	1
kb4	1
keklul	1
kept	1
kicked	1
kimbi's	1
kinda	1
kkshi's	1
km	1
km1	1
km5	1
kmrb	1
kr3	1
kt'???	1
kt1	1
kyr	1
l23	1
laaame	1
lack	1
lanman	1
late	1
law	1
leap	1
learned	1
leaving	1
left-most	1
legend	1
lel	1
lelouch	1
lesser	1
lhstall	1
li2	1
li3	1
lib	1
libster	1
likes	1
literally	1
litle	1
lmao	1
lock	1
lololol	1
lolwut	1
lolz	1
looks2	1
looks4	1
looksblue	1
losing	1
loves	1
low	1
luck	1
lucky	1
lululululul	1
lulz	1
lying	1
là	1
m-b	1
m-g	1
m-g?	1
m-r	1
m1-g1	1
m1-m2	1
m1-m2-m5	1
m1234	1
m12345-y345	1
m1235	1
m13	1
m134	1
m145	1
m15	1
m15s	1
m2-3-4	1
m2-3-4-5	1
m2-g5s	1
m3-b3	1
m34e>	1
m3?-r3	1
m432	1
m4>	1
m532	1
m5s1	1
m[3]	1
mac	1
maca	1
making	1
marvelous	1
masterful	1
mastermind	1
mb1	1
mb2	1
mbp	1
meanings	1
meh	1
melwen's	1
mercy	1
messing	1
meth	1
mg1	1
mg2	1
mi1	1
mi4	1
mid-blind	1
misleading	1
missedthe	1
missing	1
missread	1
mistakes	1
mkq	1
ml	1
mmmjuicy	1
mn4	1
mo2	1
mode	1
modulation	1
money	1
morado	1
mr	1
mry	1
mud	1
mule	1
murder	1
must've	1
mwgr	1
mybp	1
n12	1
n1235	1
n15	1
n2-3-4	1
n21	1
n2e>	1
n3-5	1
n34]	1
n3>	1
n3elim	1
n4-	1
n5]	1
n5e>	1
name	1
naughty	1
nb1	1
nbe	1
nbonja	1
nd	1
necesarily	1
necessarily	1
neeed	1
neg	1
negates	1
newly	1
news	1
niice	1
nils'	1
nitawa's	1
nk	1
nm	1
nocm	1
nof	1
nonsense	1
noobie	1
noooo	1
noooooooooooo	1
nor	1
nor5>	1
normalement	1
normally	1
note	1
notg	1
nowhere	1
ns	1
null	1
o-o-o	1
o/	1
o12	1
o12345	1
o135	1
o2345	1
o2]	1
o4]	1
obr	1
obv	1
obviously	1
occam	1
occam's	1
occams	1
odd	1
oddly	1
ojnly	1
okokok	1
omegaxis	1
onen	1
onja	1
ont	1
ooh	1
ooooo	1
oooooohhhh	1
oooooooooops	1
ooooopppssss	1
oooppppsssss	1
oop5ce	1
ooptb	1
op	1
opinion	1
opportunity	1
oruc	1
os	1
ot	1
otherwise	1
otro	1
ouchie	1
overkill	1
own	1
p-b-g	1
p-g	1
p-g-b	1
p-r	1
p-t	1
p1-sp	1
p1234	1
p125	1
p2-3-5	1
p2-b2	1
p2-i2	1
p2-p1	1
p2-p3-p4	1
p2-p3-p4-p5-m	1
p3-4-5	1
p3-p5	1
p31	1
p321	1
p3>	1
p4-	1
p4-g4	1
p4-m4	1
p4-p2	1
p4-p3	1
p4-p5	1
p4>	1
p5e>	1
p5p5	1
p5s	1
p]	1
pa1	1
pas	1
pause	1
pay	1
payed	1
pb	1
pb2	1
pb4	1
pbg	1
people	1
perform	1
performance	1
performing	1
personal	1
personally	1
piannoooooooooooooo	1
pickup	1
pidgeon	1
pikachu	1
pile	1
pinkish	1
pinks	1
plaaaaaay	1
plague	1
playablue	1
playclue	1
pledged	1
plus	1
plz	1
pm1	1
pogchamp	1
politely	1
pormpted	1
position	1
positionals	1
possibilites	1
possibility	1
possibilty	1
potientially	1
power	1
powers	1
ppl	1
pranking	1
praying	1
precisely	1
prefere	1
preferred	1
prevent	1
primero	1
prio'd	1
prio?*	1
priooo	1
prioooo	1
priorities	1
priorityyyyyyy	1
prism	1
prm	1
problem	1
proooomp	1
properly	1
propmpted	1
protest	1
prriority	1
pry	1
ps	1
ps1	1
ps5	1
pt	1
pu	1
pulling	1
punishing	1
purrrrfect	1
pushes	1
put	1
puts	1
pw	1
pyr	1
q_q	1
qb's	1
qqqq	1
quentin	1
quoi	1
r&	1
r-b1	1
r-g-b	1
r-y-b	1
r-y-g	1
r1-m1	1
r1-r5-rs	1
r12	1
r123	1
r134	1
r14	1
r1fixme	1
r2(t2	1
r2-	1
r2-->	1
r2-3-4	1
r2-b2	1
r2-m1	1
r2-m2	1
r2-m3	1
r2-p2	1
r2-r4	1
r2]	1
r2e--->	1
r2e>>	1
r2m5	1
r2y2	1
r3-4-5	1
r3-m3-m5	1
r3-m4	1
r3-y2-g2-b1	1
r31	1
r32	1
r321	1
r3e>	1
r3fixme	1
r4-g4	1
r4-m1	1
r4-r2	1
r4-r5	1
r4-y4	1
r4-y4-g4-no	1
r43	1
r432	1
r4321	1
r45-m15	1
r45]	1
r4>	1
r4]	1
r4e-->	1
r4e>>	1
r4fixme	1
r5;	1
r5>	1
r5e--	1
r5e>	1
r5s	1
ra	1
rachy	1
rankchoice	1
rather	1
razor	1
rb4	1
rb5	1
rbip	1
rbk	1
rbw4	1
rd	1
reading	1
ready	1
realise	1
realised	1
recover	1
red]	1
redistrib	1
redistributing	1
redistributions	1
ref	1
refuse	1
refusing	1
regret	1
remaining	1
remotely	1
repair	1
replay	1
require	1
requires	1
resolution	1
respect	1
responsibility	1
rg4	1
rgbi	1
rgby	1
rgi2	1
rgi4	1
rgk	1
rgm	1
rgyb	1
ri1	1
ri2	1
ri3	1
ri5	1
ride	1
riding	1
rig	1
rim4	1
rkgb	1
rm5	1
rmy	1
rn	1
ro2	1
rp3	1
rpb	1
rpg	1
rs	1
rs5	1
rtbn	1
rules	1
rwbp	1
ry4	1
ryb	1
rybp	1
rym	1
ryp	1
s***	1
s23	1
s235	1
s35	1
sacrifice	1
sacrifices	1
said	1
sais	1
saucy	1
sauvegarder	1
save-	1
saves	1
savev	1
saying	1
scaring	1
scary	1
schark	1
scm	1
scrambled	1
screams	1
screwed	1
sd	1
seeds__	1
seeeeepphiiii	1
seemed	1
self-finesse	1
selfbluff	1
selfish	1
seph's	1
sephiiii	1
ser	1
serious	1
seriously	1
set	1
setting	1
setup	1
sf	1
shadow	1
sheamol's	1
shiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii	1
shiiiiiit	1
shiiiit	1
shitclue	1
shocked	1
shoul've	1
shouldnt	1
shouldve	1
showing	1
sieve	1
signal	1
simply	1
situation	1
sj	1
skills	1
skipped	1
skw	1
slide	1
slight	1
slo	1
slow	1
smkw	1
smth	1
solitaire	1
somehwere	1
sometimes	1
sooooooooooooooooooo	1
sounds	1
soz	1
sp	1
specially	1
specified	1
speed	1
speedup	1
spent	1
splendid	1
squid	1
st3	1
stalling	1
staph	1
starting	1
starts	1
stay	1
steal	1
stk	1
stolen	1
stomps	1
stoprrs	1
straight	1
stricly	1
strikes	1
stuf[f]	1
suboptimalish	1
suc	1
succccccc	1
sucu	1
suficiente	1
sun	1
superbipbip	1
superduper	1
suppose	1
surprised	1
suspects	1
suspiciously	1
swagger	1
sweating	1
sweeet	1
swineherd	1
sy	1
t1234	1
t12345	1
t13:ok	1
t15s	1
t1]	1
t2-3-5	1
t2-t3-t4-t5	1
t2345	1
t234]	1
t245	1
t25	1
t29:	1
t2:i	1
t2>	1
t2]	1
t3-p3	1
t31:why	1
t33:	1
t345	1
t34:	1
t34]	1
t35:	1
t36:	1
t37:	1
t3:	1
t3]	1
t3e	1
t41	1
t43	1
t44	1
t46	1
t48	1
t48:	1
t4]	1
t5-st-t1	1
t53	1
t55	1
t57:	1
t5:stall	1
t5s	1
t8just	1
t]	1
taffy	1
takes	1
taking	1
talk	1
talking	1
targetable	1
tat	1
tccmm	1
teaching	1
teammates	1
teamwork	1
tempoed	1
tempted	1
tenben	1
terrible	1
terrorism	1
testing	1
tf	1
tg3	1
thedani	1
their	1
therefore	1
thingie	1
thinking_emoji	1
thinl	1
third	1
those	1
thou	1
throw	1
thy	1
timehoodie	1
timeto	1
timotree	1
tm	1
tm3	1
tn	1
tofu	1
told	1
tonight	1
top	1
tosave	1
total	1
tr	1
tr4	1
tragedy	1
transfer	1
transfered	1
translation	1
trigger	1
triggered	1
trs	1
ts3	1
tss	1
turnaboutejection	1
turned	1
turret	1
ty	1
tyrcho	1
u12	1
u1]	1
u23	1
u4]	1
u4e>	1
u5e>	1
ubcme	1
udd	1
un	1
undo	1
undone	1
unfixable	1
unfolds	1
unfortunate	1
unfortunately	1
unhappy	1
unintentionally	1
unlucky	1
unpromised	1
unsaveable	1
useless	1
using	1
usually	1
utcm	1
utp	1
v	1
v2	1
veeeeeeeeeeeeeeeeeeeeery	1
veeeeeeeeeeeeeeeeex	1
veeeeeeeex	1
veeeery	1
veeery	1
veeex	1
violated	1
violating	1
visible	1
w-r	1
w2?->	1
w2?>>	1
w3]	1
w4*	1
w4]	1
w4e>	1
w5]	1
warmup	1
waste	1
wbr	1
we'll	1
welp	1
wg	1
whaaaaaaaaaaaaaaaaaaaaaaaaaaa	1
whaaaaat	1
whaaat	1
whatever	1
when?how	1
whew	1
whites	1
whole	1
whom	1
wht	1
whtyyyyyyyy	1
whyn	1
whyyy	1
whyyyy	1
whyyyyyyyy	1
whyyyyyyyyyy	1
wiiin	1
wk	1
wkb4	1
wm4	1
woah	1
won	1
won't	1
wooow	1
worked	1
working	1
world	1
worried	1
woul'dve	1
wouldnt	1
wowzers	1
wr3	1
wr4	1
wrongprompt	1
wrongprompting	1
wtfffffffffffffffff	1
wth	1
xd	1
y-	1
y1-b1?	1
y1-m2?	1
y1-m4	1
y1-y3	1
y1-y3-m4	1
y123	1
y12345	1
y13	1
y1]	1
y1e>	1
y1s	1
y2*	1
y2-3-4-5	1
y2-4	1
y2-4-5	1
y2-m1	1
y2-m1-m2	1
y2-p2-b2	1
y2-y4	1
y2/g2	1
y21	1
y24-m24	1
y2e-->	1
y3-m1	1
y3-r3	1
y3-y4	1
y3-y4-y5-m4-m3	1
y32	1
y3>	1
y3?>	1
y3?cm	1
y3e>	1
y4-w4	1
y4-y5	1
y4>	1
y4e---->	1
y4e-->	1
y5-m5	1
y5-y4	1
y52	1
y5e>	1
y5s1	1
yaaaaaaaaay	1
yb4	1
yb5	1
yba	1
ybg	1
yd3	1
yeeeeeeeeeeeeeeees	1
yelloooooooow	1
yfixme3	1
yg5	1
ygb	1
ygba	1
ygp	1
ygpm	1
ygrb	1
yi	1
ykb	1
ykr	1
ym3	1
yope	1
youre	1
ypg	1
ypi	1
ypk	1
yw	1
ywb	1
ywi	1
y·	1
zam	1
zamiel	1
zen	1
zzz	1
ça	1
ñast	1
ř4	1
↓	1
💣	1
💣💣💣	1
😌	1
🚳	1
🤭	1
